ID_SOCIEDAD,ID_SEGMENTO,SEGMENTO2,ID_LINEA_PRODUCTO_AGREG,ID_AGRUP_PRODUCTO,ID_AGRUP_PROD,ID_AGRUP_CANAL,ID_ZONA,Año,ID_MES,Fecha_Mes,Altas M,Altas_Mes_C+T,Altas_Mes_Tra,Bajas M,Bajas_Mes_C+T,Bajas_Mes_Tra,Neto M,Cartera_Acu
SOC02,SEG02,LP01,1,1,PROD04,6,ZONA01,2022,202203,31/3/22 00:00,1,1,0,-1,-1,0,0,0
SOC02,SEG02,LP01,1,1,PROD10,6,ZONA01,2022,202203,31/3/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,6,ZONA02,2022,202203,31/3/22 00:00,1117,1117,0,-148,-148,0,969,969
SOC01,SEG02,LP01,1,1,PROD11,6,ZONA02,2022,202203,31/3/22 00:00,3,3,0,0,0,0,3,3
SOC02,SEG01,LP01,1,1,PROD02,6,ZONA02,2022,202203,31/3/22 00:00,10,10,0,-6,-6,0,4,4
SOC02,SEG01,LP01,1,1,PROD09,6,ZONA02,2022,202203,31/3/22 00:00,0,0,0,-43,-43,0,-43,-43
SOC02,SEG02,LP01,1,1,PROD02,6,ZONA02,2022,202203,31/3/22 00:00,1,1,0,0,0,0,1,1
SOC02,SEG02,LP01,1,1,PROD03,6,ZONA02,2022,202203,31/3/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,6,ZONA02,2022,202203,31/3/22 00:00,1,1,0,-1,-1,0,0,0
SOC02,SEG02,LP01,1,1,PROD10,6,ZONA02,2022,202203,31/3/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,6,ZONA03,2022,202203,31/3/22 00:00,929,929,0,-136,-136,0,793,793
SOC01,SEG02,LP01,1,1,PROD11,6,ZONA03,2022,202203,31/3/22 00:00,2,2,0,0,0,0,2,2
SOC02,SEG01,LP01,1,1,PROD02,6,ZONA03,2022,202203,31/3/22 00:00,7,7,0,-4,-4,0,3,3
SOC02,SEG01,LP01,1,1,PROD03,6,ZONA03,2022,202203,31/3/22 00:00,1,1,0,-23,-23,0,-22,-22
SOC02,SEG01,LP01,1,1,PROD04,6,ZONA03,2022,202203,31/3/22 00:00,192,185,7,-152,-152,0,40,40
SOC02,SEG01,LP01,1,1,PROD09,6,ZONA03,2022,202203,31/3/22 00:00,0,0,0,-32,-32,0,-32,-32
SOC02,SEG01,LP01,1,1,PROD10,6,ZONA03,2022,202203,31/3/22 00:00,16,16,0,-21,-21,0,-5,-5
SOC02,SEG02,LP01,1,1,PROD02,6,ZONA03,2022,202203,31/3/22 00:00,2,2,0,-1,-1,0,1,1
SOC02,SEG02,LP01,1,1,PROD03,6,ZONA03,2022,202203,31/3/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,6,ZONA03,2022,202203,31/3/22 00:00,1,1,0,0,0,0,1,1
SOC01,SEG01,LP01,1,1,PROD12,6,PDTE,2022,202204,30/4/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,6,ZONA01,2022,202204,30/4/22 00:00,863,863,0,-190,-190,0,673,673
SOC01,SEG02,LP01,1,1,PROD11,6,ZONA01,2022,202204,30/4/22 00:00,1,1,0,-2,-2,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD02,6,ZONA01,2022,202204,30/4/22 00:00,15,15,0,-9,-9,0,6,6
SOC02,SEG01,LP01,1,1,PROD09,6,ZONA01,2022,202204,30/4/22 00:00,0,0,0,-70,-70,0,-70,-70
SOC02,SEG02,LP01,1,1,PROD02,6,ZONA01,2022,202204,30/4/22 00:00,1,1,0,-1,-1,0,0,0
SOC02,SEG02,LP01,1,1,PROD03,6,ZONA01,2022,202204,30/4/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,6,ZONA01,2022,202204,30/4/22 00:00,1,1,0,-1,-1,0,0,0
SOC02,SEG02,LP01,1,1,PROD10,6,ZONA01,2022,202204,30/4/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,6,ZONA02,2022,202204,30/4/22 00:00,620,620,0,-94,-94,0,526,526
SOC01,SEG02,LP01,1,1,PROD11,6,ZONA02,2022,202204,30/4/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD02,6,ZONA02,2022,202204,30/4/22 00:00,6,6,0,-9,-9,0,-3,-3
SOC02,SEG01,LP01,1,1,PROD09,6,ZONA02,2022,202204,30/4/22 00:00,0,0,0,-47,-47,0,-47,-47
SOC02,SEG02,LP01,1,1,PROD02,6,ZONA02,2022,202204,30/4/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD03,6,ZONA02,2022,202204,30/4/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,6,ZONA02,2022,202204,30/4/22 00:00,1,1,0,0,0,0,1,1
SOC02,SEG02,LP01,1,1,PROD10,6,ZONA02,2022,202204,30/4/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,6,ZONA03,2022,202204,30/4/22 00:00,581,581,0,-74,-74,0,507,507
SOC01,SEG02,LP01,1,1,PROD11,6,ZONA03,2022,202204,30/4/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,6,ZONA03,2022,202204,30/4/22 00:00,4,4,0,-3,-3,0,1,1
SOC02,SEG01,LP01,1,1,PROD03,6,ZONA03,2022,202204,30/4/22 00:00,0,0,0,-17,-17,0,-17,-17
SOC02,SEG01,LP01,1,1,PROD04,6,ZONA03,2022,202204,30/4/22 00:00,109,108,1,-121,-121,0,-12,-12
SOC02,SEG01,LP01,1,1,PROD09,6,ZONA03,2022,202204,30/4/22 00:00,0,0,0,-40,-40,0,-40,-40
SOC02,SEG01,LP01,1,1,PROD10,6,ZONA03,2022,202204,30/4/22 00:00,4,4,0,-23,-23,0,-19,-19
SOC02,SEG02,LP01,1,1,PROD02,6,ZONA03,2022,202204,30/4/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD03,6,ZONA03,2022,202204,30/4/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,6,ZONA03,2022,202204,30/4/22 00:00,0,0,0,-2,-2,0,-2,-2
SOC01,SEG01,LP01,1,1,PROD12,6,PDTE,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,6,ZONA01,2022,202205,31/5/22 00:00,697,697,0,-176,-176,0,521,521
SOC01,SEG02,LP01,1,1,PROD11,6,ZONA01,2022,202205,31/5/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC01,SEG02,LP01,1,1,PROD12,6,ZONA01,2022,202205,31/5/22 00:00,1,1,0,0,0,0,1,1
SOC02,SEG01,LP01,1,1,PROD02,6,ZONA01,2022,202205,31/5/22 00:00,4,4,0,-9,-9,0,-5,-5
SOC02,SEG01,LP01,1,1,PROD09,6,ZONA01,2022,202205,31/5/22 00:00,0,0,0,-88,-88,0,-88,-88
SOC02,SEG02,LP01,1,1,PROD02,6,ZONA01,2022,202205,31/5/22 00:00,2,2,0,-1,-1,0,1,1
SOC02,SEG02,LP01,1,1,PROD03,6,ZONA01,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,6,ZONA01,2022,202205,31/5/22 00:00,1,1,0,-2,-2,0,-1,-1
SOC02,SEG02,LP01,1,1,PROD10,6,ZONA01,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,6,ZONA02,2022,202205,31/5/22 00:00,506,506,0,-119,-119,0,387,387
SOC01,SEG02,LP01,1,1,PROD11,6,ZONA02,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,6,ZONA02,2022,202205,31/5/22 00:00,5,5,0,-10,-10,0,-5,-5
SOC02,SEG01,LP01,1,1,PROD09,6,ZONA02,2022,202205,31/5/22 00:00,0,0,0,-56,-56,0,-56,-56
SOC02,SEG02,LP01,1,1,PROD02,6,ZONA02,2022,202205,31/5/22 00:00,1,1,0,0,0,0,1,1
SOC02,SEG02,LP01,1,1,PROD03,6,ZONA02,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,6,ZONA02,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD10,6,ZONA02,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,6,ZONA03,2022,202205,31/5/22 00:00,410,410,0,-76,-76,0,334,334
SOC01,SEG02,LP01,1,1,PROD11,6,ZONA03,2022,202205,31/5/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD02,6,ZONA03,2022,202205,31/5/22 00:00,0,0,0,-3,-3,0,-3,-3
SOC02,SEG01,LP01,1,1,PROD03,6,ZONA03,2022,202205,31/5/22 00:00,0,0,0,-11,-11,0,-11,-11
SOC02,SEG01,LP01,1,1,PROD04,6,ZONA03,2022,202205,31/5/22 00:00,84,83,1,-111,-111,0,-27,-27
SOC02,SEG01,LP01,1,1,PROD09,6,ZONA03,2022,202205,31/5/22 00:00,0,0,0,-40,-40,0,-40,-40
SOC02,SEG01,LP01,1,1,PROD10,6,ZONA03,2022,202205,31/5/22 00:00,7,7,0,-24,-24,0,-17,-17
SOC02,SEG02,LP01,1,1,PROD02,6,ZONA03,2022,202205,31/5/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG02,LP01,1,1,PROD03,6,ZONA03,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,6,ZONA03,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,6,PDTE,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,6,ZONA01,2022,202206,30/6/22 00:00,843,843,0,-221,-221,0,622,622
SOC01,SEG02,LP01,1,1,PROD11,6,ZONA01,2022,202206,30/6/22 00:00,2,2,0,-1,-1,0,1,1
SOC02,SEG01,LP01,1,1,PROD02,6,ZONA01,2022,202206,30/6/22 00:00,6,6,0,-13,-13,0,-7,-7
SOC02,SEG02,LP01,1,1,PROD02,6,ZONA01,2022,202206,30/6/22 00:00,3,3,0,0,0,0,3,3
SOC02,SEG02,LP01,1,1,PROD03,6,ZONA01,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,6,ZONA01,2022,202206,30/6/22 00:00,2,2,0,-1,-1,0,1,1
SOC02,SEG02,LP01,1,1,PROD10,6,ZONA01,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,6,ZONA02,2022,202206,30/6/22 00:00,462,462,0,-151,-151,0,311,311
SOC01,SEG02,LP01,1,1,PROD11,6,ZONA02,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,6,ZONA02,2022,202206,30/6/22 00:00,4,4,0,-9,-9,0,-5,-5
SOC02,SEG01,LP01,1,1,PROD09,6,ZONA02,2022,202206,30/6/22 00:00,0,0,0,-68,-68,0,-68,-68
SOC02,SEG02,LP01,1,1,PROD02,6,ZONA02,2022,202206,30/6/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG02,LP01,1,1,PROD03,6,ZONA02,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,6,ZONA02,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD10,6,ZONA02,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,6,ZONA03,2022,202206,30/6/22 00:00,424,424,0,-95,-95,0,329,329
SOC01,SEG02,LP01,1,1,PROD11,6,ZONA03,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,6,ZONA03,2022,202206,30/6/22 00:00,2,2,0,-4,-4,0,-2,-2
SOC02,SEG01,LP01,1,1,PROD03,6,ZONA03,2022,202206,30/6/22 00:00,1,1,0,-18,-18,0,-17,-17
SOC02,SEG01,LP01,1,1,PROD04,6,ZONA03,2022,202206,30/6/22 00:00,108,105,3,-179,-179,0,-71,-71
SOC02,SEG01,LP01,1,1,PROD09,6,ZONA03,2022,202206,30/6/22 00:00,0,0,0,-65,-65,0,-65,-65
SOC02,SEG01,LP01,1,1,PROD10,6,ZONA03,2022,202206,30/6/22 00:00,12,12,0,-55,-55,0,-43,-43
SOC02,SEG02,LP01,1,1,PROD02,6,ZONA03,2022,202206,30/6/22 00:00,1,1,0,0,0,0,1,1
SOC02,SEG02,LP01,1,1,PROD03,6,ZONA03,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,6,ZONA03,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA01,2019,201912,31/12/19 00:00,52,50,2,-3,-3,0,49,306
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA01,2019,201912,31/12/19 00:00,0,0,0,-2,-2,0,-2,389
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA01,2019,201912,31/12/19 00:00,18,18,0,-32,-32,0,-14,2750
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA01,2019,201912,31/12/19 00:00,37,37,0,-18,-18,0,19,1371
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA01,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,11
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA01,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,2
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA02,2019,201912,31/12/19 00:00,52,51,1,-3,-3,0,49,293
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA02,2019,201912,31/12/19 00:00,0,0,0,-7,-7,0,-7,385
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA02,2019,201912,31/12/19 00:00,21,21,0,-26,-26,0,-5,2597
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA02,2019,201912,31/12/19 00:00,22,22,0,-19,-19,0,3,1343
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA02,2019,201912,31/12/19 00:00,1,1,0,0,0,0,1,5
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA02,2019,201912,31/12/19 00:00,1,1,0,0,0,0,1,4
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA03,2019,201912,31/12/19 00:00,39,39,0,-2,-2,0,37,141
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA03,2019,201912,31/12/19 00:00,0,0,0,-1,-1,0,-1,130
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA03,2019,201912,31/12/19 00:00,6,6,0,-20,-20,0,-14,1115
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA03,2019,201912,31/12/19 00:00,12,12,0,-2,-2,0,10,537
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA03,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,6
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA03,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,3
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA01,2020,202001,31/1/20 00:00,135,131,4,-9,-9,0,126,126
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA01,2020,202001,31/1/20 00:00,0,0,0,-7,-7,0,-7,-7
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA01,2020,202001,31/1/20 00:00,35,35,0,-30,-30,0,5,5
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA01,2020,202001,31/1/20 00:00,62,62,0,-18,-18,0,44,44
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA01,2020,202001,31/1/20 00:00,1,1,0,0,0,0,1,1
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA01,2020,202001,31/1/20 00:00,1,1,0,0,0,0,1,1
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA02,2020,202001,31/1/20 00:00,96,92,4,-8,-8,0,88,88
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA02,2020,202001,31/1/20 00:00,0,0,0,-4,-4,0,-4,-4
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA02,2020,202001,31/1/20 00:00,21,21,0,-30,-30,0,-9,-9
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA02,2020,202001,31/1/20 00:00,43,43,0,-17,-17,0,26,26
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA02,2020,202001,31/1/20 00:00,1,1,0,0,0,0,1,1
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA02,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA03,2020,202001,31/1/20 00:00,105,105,0,-8,-8,0,97,97
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA03,2020,202001,31/1/20 00:00,0,0,0,-3,-3,0,-3,-3
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA03,2020,202001,31/1/20 00:00,15,15,0,-19,-19,0,-4,-4
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA03,2020,202001,31/1/20 00:00,23,23,0,-11,-11,0,12,12
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA03,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA03,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA01,2020,202002,29/2/20 00:00,31,31,0,-11,-11,0,20,20
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA01,2020,202002,29/2/20 00:00,0,0,0,-2,-2,0,-2,-2
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA01,2020,202002,29/2/20 00:00,95,93,2,-38,-38,0,57,57
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA01,2020,202002,29/2/20 00:00,57,57,0,-20,-20,0,37,37
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA01,2020,202002,29/2/20 00:00,1,1,0,-1,-1,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA01,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA02,2020,202002,29/2/20 00:00,8,8,0,-3,-3,0,5,5
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA02,2020,202002,29/2/20 00:00,0,0,0,-8,-8,0,-8,-8
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA02,2020,202002,29/2/20 00:00,70,69,1,-24,-24,0,46,46
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA02,2020,202002,29/2/20 00:00,31,31,0,-21,-21,0,10,10
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA02,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA02,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA03,2020,202002,29/2/20 00:00,11,11,0,-6,-6,0,5,5
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA03,2020,202002,29/2/20 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA03,2020,202002,29/2/20 00:00,61,61,0,-29,-29,0,32,32
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA03,2020,202002,29/2/20 00:00,19,19,0,-20,-20,0,-1,-1
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA03,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA03,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA01,2020,202003,31/3/20 00:00,2,2,0,-6,-6,0,-4,-4
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA01,2020,202003,31/3/20 00:00,0,0,0,-5,-5,0,-5,-5
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA01,2020,202003,31/3/20 00:00,88,87,1,-24,-24,0,64,64
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA01,2020,202003,31/3/20 00:00,35,35,0,-15,-15,0,20,20
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA01,2020,202003,31/3/20 00:00,1,1,0,-1,-1,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA01,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA02,2020,202003,31/3/20 00:00,1,1,0,-3,-3,0,-2,-2
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA02,2020,202003,31/3/20 00:00,0,0,0,-4,-4,0,-4,-4
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA02,2020,202003,31/3/20 00:00,79,78,1,-22,-22,0,57,57
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA02,2020,202003,31/3/20 00:00,16,16,0,-12,-12,0,4,4
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA02,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA02,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA03,2020,202003,31/3/20 00:00,2,2,0,-3,-3,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA03,2020,202003,31/3/20 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA03,2020,202003,31/3/20 00:00,56,56,0,-18,-18,0,38,38
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA03,2020,202003,31/3/20 00:00,23,23,0,-8,-8,0,15,15
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA03,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA03,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA01,2020,202004,30/4/20 00:00,2,2,0,-3,-3,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA01,2020,202004,30/4/20 00:00,0,0,0,-4,-4,0,-4,-4
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA01,2020,202004,30/4/20 00:00,119,115,4,-29,-29,0,90,90
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA01,2020,202004,30/4/20 00:00,51,51,0,-19,-19,0,32,32
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA01,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA01,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA02,2020,202004,30/4/20 00:00,1,1,0,-4,-4,0,-3,-3
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA02,2020,202004,30/4/20 00:00,0,0,0,-4,-4,0,-4,-4
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA02,2020,202004,30/4/20 00:00,107,105,2,-30,-30,0,77,77
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA02,2020,202004,30/4/20 00:00,32,32,0,-11,-11,0,21,21
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA02,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA02,2020,202004,30/4/20 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA03,2020,202004,30/4/20 00:00,0,0,0,-4,-4,0,-4,-4
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA03,2020,202004,30/4/20 00:00,0,0,0,-2,-2,0,-2,-2
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA03,2020,202004,30/4/20 00:00,71,71,0,-22,-22,0,49,49
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA03,2020,202004,30/4/20 00:00,30,30,0,-8,-8,0,22,22
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA03,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA03,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA01,2020,202005,31/5/20 00:00,1,1,0,-6,-6,0,-5,-5
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA01,2020,202005,31/5/20 00:00,0,0,0,-3,-3,0,-3,-3
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA01,2020,202005,31/5/20 00:00,93,91,2,-32,-32,0,61,61
SOC02,SEG01,LP01,1,1,PROD09,7,ZONA01,2020,202005,31/5/20 00:00,60,59,1,-17,-17,0,43,43
SOC02,SEG02,LP01,1,1,PROD02,7,ZONA01,2020,202005,31/5/20 00:00,1,1,0,-1,-1,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,7,ZONA01,2020,202005,31/5/20 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD02,7,ZONA02,2020,202005,31/5/20 00:00,3,3,0,-2,-2,0,1,1
SOC02,SEG01,LP01,1,1,PROD03,7,ZONA02,2020,202005,31/5/20 00:00,0,0,0,-2,-2,0,-2,-2
SOC02,SEG01,LP01,1,1,PROD04,7,ZONA02,2020,202005,31/5/20 00:00,89,88,1,-20,-20,0,69,69
